GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,QUADRIMESTRE,COD_ANO,COD_COND,Lat_Y_,Long_X_
"VIA DE PEDESTRE SEM DEN QUATORZE (VL SAO LUIZ), 57,SAO PAULO, SAO PAULO - BRASIL","308198517585000008","308","198","517585","00","0008",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","100",VIA DE PEDESTRE SEM DEN QUATORZE (VL SAO LUIZ),"57","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"TRAVESSA UM (VL SAO LUIZ), 258,SAO PAULO, SAO PAULO - BRASIL","308208517518000015","308","208","517518","00","0015",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","131",TRAVESSA UM (VL SAO LUIZ),"258","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5281565","-46,6114474"
"RUA AURELIO BRASIL RIBEIRO, 636,SAO PAULO, SAO PAULO - BRASIL","308208486833000123","308","208","486833","00","0123",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","62",RUA AURELIO BRASIL RIBEIRO,"636","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592165","-46,703118"
"RUA AURELIO BRASIL RIBEIRO, 534,SAO PAULO, SAO PAULO - BRASIL","308209486833000038","308","209","486833","00","0038",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","186",RUA AURELIO BRASIL RIBEIRO,"534","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4585727","-46,7010702"
"TRAVESSA ANA AURORA DE JESUS RIBEIRO, 33,SAO PAULO, SAO PAULO - BRASIL","308204517500000019","308","204","517500","00","0019",FO,BRL,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","59",TRAVESSA ANA AURORA DE JESUS RIBEIRO,"33","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"RUA ANHUMBI, 268,SAO PAULO, SAO PAULO - BRASIL","308208486825000102","308","208","486825","00","0102",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","91",RUA ANHUMBI,"268","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6431374","-46,7173225"
"RUA AURELIO BRASIL RIBEIRO, 602,SAO PAULO, SAO PAULO - BRASIL","308208486833000150","308","208","486833","00","0150",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","280","130",RUA AURELIO BRASIL RIBEIRO,"602","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592014","-46,702816"
"RUA JOVINIANO DE OLIVEIRA, 194,SAO PAULO, SAO PAULO - BRASIL","308203486884000040","308","203","486884","00","0040",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","152",RUA JOVINIANO DE OLIVEIRA,"194","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4596523","-46,7010136"
"TRAVESSA TIE-DO-CERRADO, 18,SAO PAULO, SAO PAULO - BRASIL","308209486841000066","308","209","486841","00","0066",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","500","390",TRAVESSA TIE-DO-CERRADO,"18","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5573832","-46,580786"
"TRAVESSA UM (VL SAO LUIZ), 292,SAO PAULO, SAO PAULO - BRASIL","308208517518000029","308","208","517518","00","0029",FO,BRL,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","19",TRAVESSA UM (VL SAO LUIZ),"292","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"TRAVESSA UM (VL SAO LUIZ), 292,SAO PAULO, SAO PAULO - BRASIL","308208517518000021","308","208","517518","00","0021",FO,BRL,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","14",TRAVESSA UM (VL SAO LUIZ),"292","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"TRAVESSA ROSALVO JOSE DA SILVA, 1,SAO PAULO, SAO PAULO - BRASIL","308208517496000086","308","208","517496","00","0086",FO,BRL,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","82",TRAVESSA ROSALVO JOSE DA SILVA,"1","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4594463","-46,7025078"
"RUA AURELIO BRASIL RIBEIRO, 538,SAO PAULO, SAO PAULO - BRASIL","308209486833000036","308","209","486833","00","0036",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","141",RUA AURELIO BRASIL RIBEIRO,"538","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4585389","-46,7012967"
"AVENIDA MANOEL BOLIVAR, 338,SAO PAULO, SAO PAULO - BRASIL","308202486876000003","308","202","486876","00","0003",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","92",AVENIDA MANOEL BOLIVAR,"338","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4584088","-46,6997321"
"VIA DE PEDESTRE SEM DEN VINTE E SETE, 23,SAO PAULO, SAO PAULO - BRASIL","308208517607000071","308","208","517607","00","0071",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","64",VIA DE PEDESTRE SEM DEN VINTE E SETE,"23","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6241452","-46,4573012"
"RUA AURELIO BRASIL RIBEIRO, 571,SAO PAULO, SAO PAULO - BRASIL","308203486833000006","308","203","486833","00","0006",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","154",RUA AURELIO BRASIL RIBEIRO,"571","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592886","-46,7020139"
"TRAVESSA ROSALVO JOSE DA SILVA, 1,SAO PAULO, SAO PAULO - BRASIL","308208517496000079","308","208","517496","00","0079",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","700","511",TRAVESSA ROSALVO JOSE DA SILVA,"1","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4594463","-46,7025078"
"RUA AURELIO BRASIL RIBEIRO, 605,SAO PAULO, SAO PAULO - BRASIL","308204486833000002","308","204","486833","00","0002",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","87",RUA AURELIO BRASIL RIBEIRO,"605","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4593361","-46,7030005"
"TRAVESSA DOIS A (VL SAO LUIZ), 645,SAO PAULO, SAO PAULO - BRASIL","308207517542000009","308","207","517542","00","0009",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","72",TRAVESSA DOIS A (VL SAO LUIZ),"645","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,8825347","-46,4576405"
"TRAVESSA GARCA-BRANCA, 10,SAO PAULO, SAO PAULO - BRASIL","308205489840000004","308","205","489840","00","0004",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","18",TRAVESSA GARCA-BRANCA,"10","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4598762","-46,7034613"
"RUA ANHUMBI, 262,SAO PAULO, SAO PAULO - BRASIL","308208486825000143","308","208","486825","00","0143",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","54",RUA ANHUMBI,"262","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6431374","-46,7173225"
"RUA EXPEDITO DE ARAUJO OLIVEIRA, 220,SAO PAULO, SAO PAULO - BRASIL","308200491322000023","308","200","491322","00","0023",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","116",RUA EXPEDITO DE ARAUJO OLIVEIRA,"220","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4604229","-46,6999525"
"TRAVESSA TIE-DO-CERRADO, 18,SAO PAULO, SAO PAULO - BRASIL","308209486841000061","308","209","486841","00","0061",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","107",TRAVESSA TIE-DO-CERRADO,"18","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5573832","-46,580786"
"RUA JOVINIANO DE OLIVEIRA, 133,SAO PAULO, SAO PAULO - BRASIL","308203486884000024","308","203","486884","00","0024",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","272",RUA JOVINIANO DE OLIVEIRA,"133","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592964","-46,7000605"
"RUA AURELIO BRASIL RIBEIRO, 603,SAO PAULO, SAO PAULO - BRASIL","308204486833000003","308","204","486833","00","0003",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","150",RUA AURELIO BRASIL RIBEIRO,"603","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4594093","-46,7030142"
"RUA AURELIO BRASIL RIBEIRO, 594,SAO PAULO, SAO PAULO - BRASIL","308208486833000147","308","208","486833","00","0147",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","148",RUA AURELIO BRASIL RIBEIRO,"594","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592746","-46,7027311"
"VIA DE PEDESTRE SEM DEN VINTE E NOVE, 632,SAO PAULO, SAO PAULO - BRASIL","308208517623000092","308","208","517623","00","0092",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","66",VIA DE PEDESTRE SEM DEN VINTE E NOVE,"632","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6621311","-46,7528475"
"RUA JOVINIANO DE OLIVEIRA, 194,SAO PAULO, SAO PAULO - BRASIL","308203486884000039","308","203","486884","00","0039",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","194",RUA JOVINIANO DE OLIVEIRA,"194","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4596523","-46,7010136"
"RUA ANHUMBI, 151,SAO PAULO, SAO PAULO - BRASIL","308208486825000037","308","208","486825","00","0037",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","74",RUA ANHUMBI,"151","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6434323","-46,7164434"
"RUA JOVINIANO DE OLIVEIRA, 151,SAO PAULO, SAO PAULO - BRASIL","308201486884000005","308","201","486884","00","0005",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","134",RUA JOVINIANO DE OLIVEIRA,"151","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4594301","-46,7006928"
"RUA S BENEDITO, 616,SAO PAULO, SAO PAULO - BRASIL","088092354384000069","088","092","354384","00","0069",SA,SAM,"2",S,S,ZCOR-2,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","667","1200",RUA S BENEDITO,"616","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6478146","-46,7008014"
"RUA NOVA PROVIDENCIA, 61,SAO PAULO, SAO PAULO - BRASIL","179026354120000296","179","026","354120","00","0296",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","160",RUA NOVA PROVIDENCIA,"61","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7013376","-46,7741796"
"RUA PALMARES, 121,SAO PAULO, SAO PAULO - BRASIL","044003153419000043","044","003","153419","00","0043",IP,IPI,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3075",RUA PALMARES,"121","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5834131","-46,5985935"
"RUA SEBASTIANO MAZZONI, 508,SAO PAULO, SAO PAULO - BRASIL","048259013528000051","048","259","013528","00","0051",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","186",RUA SEBASTIANO MAZZONI,"508","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,635278","-46,6133312"
"RUA SERINGAL DO RIO VERDE, 1422,SAO PAULO, SAO PAULO - BRASIL","179028611484000169","179","028","611484","00","0169",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","340","250",RUA SERINGAL DO RIO VERDE,"1422","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7006689","-46,7737168"
"RUA ITACURE, 22,SAO PAULO, SAO PAULO - BRASIL","164027094382000072","164","027","094382","00","0072",MB,JDA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","59","125",RUA ITACURE,"22","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7213514","-46,7608964"
"RUA ANTONIO CALIXTO DA SILVA, 57,SAO PAULO, SAO PAULO - BRASIL","163173123609000141","163","173","123609","00","0141",SO,CDU,"1",S,S,ZEIS-4,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","182","125",RUA ANTONIO CALIXTO DA SILVA,"57","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7144193","-46,69595"
"AVENIDA DO RIO BONITO, 1094,SAO PAULO, SAO PAULO - BRASIL","095312171107000042","095","312","171107","00","0042",SO,SOC,"3",S,S,ZEU,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1986",AVENIDA DO RIO BONITO,"1094","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6822665","-46,7048544"
"RUA INACIO BORBA, 311,SAO PAULO, SAO PAULO - BRASIL","087236091030000031","087","236","091030","00","0031",SA,SAM,"1",S,S,ZER 1,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","936",RUA INACIO BORBA,"311","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6360794","-46,7013439"
"RUA PROF AMADOR DE LIMA JUNIOR, 94,SAO PAULO, SAO PAULO - BRASIL","121041009571000047","121","041","009571","00","0047",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","67",RUA PROF AMADOR DE LIMA JUNIOR,"94","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6837128","-46,679145"
"RUA TIJUCO DA SERRA, 58,SAO PAULO, SAO PAULO - BRASIL","179021630160000042","179","021","630160","00","0042",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","254","177",RUA TIJUCO DA SERRA,"58","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7044161","-46,7733388"
"RUA CORREIA DIAS, 479,SAO PAULO, SAO PAULO - BRASIL","038040053767000079","038","040","053767","00","0079",VM,VMN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1025",RUA CORREIA DIAS,"479","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5766528","-46,638564"
"RUA CASTEL GANDOLFO, 257,SAO PAULO, SAO PAULO - BRASIL","163065333093000056","163","065","333093","00","0056",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","253","125",RUA CASTEL GANDOLFO,"257","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7287095","-46,7017119"
"ESTRADA AGUA SANTA, 6,SAO PAULO, SAO PAULO - BRASIL","161078003603000039","161","078","003603","00","0039",AD,PDR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","260","234",ESTRADA AGUA SANTA,"6","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7117046","-46,6177976"
"RUA TELO GARCIA, 12,SAO PAULO, SAO PAULO - BRASIL","174080627682000037","174","080","627682","00","0037",SO,GRA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","53","97",RUA TELO GARCIA,"12","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7515994","-46,6793206"
"RUA ITACURE, 44,SAO PAULO, SAO PAULO - BRASIL","164027094382000069","164","027","094382","00","0069",MB,JDA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","249","125",RUA ITACURE,"44","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,7208925","-46,7594511"
"RUA ANTONIO AGGIO, 267,SAO PAULO, SAO PAULO - BRASIL","170059308102000546","170","059","308102","00","0546",CL,VAN,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","946",RUA ANTONIO AGGIO,"267","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,6297593","-46,7302384"
