GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"RUA FILIPE DE MOURA, 127,SAO PAULO, SAO PAULO - BRASIL","151223635286000007","151","223","635286","00","0007",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","145",RUA FILIPE DE MOURA,"127","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6134675","-46,4595381"
"RUA FILIPE DE MOURA, 85,SAO PAULO, SAO PAULO - BRASIL","151220635286000026","151","220","635286","00","0026",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","145",RUA FILIPE DE MOURA,"85","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6128544","-46,4595381"
"RUA MACIEL ARANHA, 398,SAO PAULO, SAO PAULO - BRASIL","151221785032000021","151","221","785032","00","0021",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","87",RUA MACIEL ARANHA,"398","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6146903","-46,4595677"
"RUA NANA VASCONCELOS, 9,SAO PAULO, SAO PAULO - BRASIL","151218506796000003","151","218","506796","00","0003",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","35","57",RUA NANA VASCONCELOS,"9","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132105","-46,4604283"
"RUA RENATA MARIA DE A. DE JESUS, 6,SAO PAULO, SAO PAULO - BRASIL","151223506788000034","151","223","506788","00","0034",SM,SMT,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","132",RUA RENATA MARIA DE A. DE JESUS,"6","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132905","-46,4600115"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 12,SAO PAULO, SAO PAULO - BRASIL","151221506770000058","151","221","506770","00","0058",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","99",TRAVESSA JOSIAS RAFAEL DE MORAIS,"12","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6133043","-46,4609661"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 41,SAO PAULO, SAO PAULO - BRASIL","151218506770000021","151","218","506770","00","0021",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","174",TRAVESSA JOSIAS RAFAEL DE MORAIS,"41","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6133306","-46,4608653"
"RUA FILIPE DE MOURA, 91,SAO PAULO, SAO PAULO - BRASIL","151223635286000015","151","223","635286","00","0015",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","174",RUA FILIPE DE MOURA,"91","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6127642","-46,459679"
"RUA ORLANDO AUGUSTO DA SILVA, 14,SAO PAULO, SAO PAULO - BRASIL","151221791504000028","151","221","791504","00","0028",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","118",RUA ORLANDO AUGUSTO DA SILVA,"14","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,614382","-46,4603624"
"RUA ORLANDO AUGUSTO DA SILVA, 52,SAO PAULO, SAO PAULO - BRASIL","151221791504000050","151","221","791504","00","0050",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","130",RUA ORLANDO AUGUSTO DA SILVA,"52","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6141465","-46,4605077"
"RUA GEMEOS, 208,SAO PAULO, SAO PAULO - BRASIL","151218214558000023","151","218","214558","00","0023",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","46",RUA GEMEOS,"208","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6135948","-46,4610218"
"RUA FILIPE DE MOURA, 88,SAO PAULO, SAO PAULO - BRASIL","151219635286000012","151","219","635286","00","0012",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","120",RUA FILIPE DE MOURA,"88","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6129762","-46,4598485"
"RUA MACIEL ARANHA, 90,SAO PAULO, SAO PAULO - BRASIL","151221785032000013","151","221","785032","00","0013",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","82",RUA MACIEL ARANHA,"90","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6143796","-46,4593033"
"RUA GEMEOS, 210,SAO PAULO, SAO PAULO - BRASIL","151217214558000009","151","217","214558","00","0009",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","127",RUA GEMEOS,"210","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,613509","-46,4610688"
"RUA FREGUESIA DA CACHOEIRA, 180,SAO PAULO, SAO PAULO - BRASIL","135433115460000064","135","433","115460","00","0064",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","106",RUA FREGUESIA DA CACHOEIRA,"180","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5315637","-46,4001498"
"TRAVESSA DOS OLEANDROS, 2,SAO PAULO, SAO PAULO - BRASIL","135430396788000019","135","430","396788","00","0019",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","135",TRAVESSA DOS OLEANDROS,"2","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,528961","-46,4019518"
"RUA BARBATIMAO-DO-NORDESTE, 59,SAO PAULO, SAO PAULO - BRASIL","135433014605000027","135","433","014605","00","0027",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","203",RUA BARBATIMAO-DO-NORDESTE,"59","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5322363","-46,3988781"
"RUA BARBATIMAO-DO-NORDESTE, 235,SAO PAULO, SAO PAULO - BRASIL","135432014605000032","135","432","014605","00","0032",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","120",RUA BARBATIMAO-DO-NORDESTE,"235","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5308964","-46,4002889"
"RUA FREGUESIA DA CACHOEIRA, 34,SAO PAULO, SAO PAULO - BRASIL","135433115460000048","135","433","115460","00","0048",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","105",RUA FREGUESIA DA CACHOEIRA,"34","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5321929","-46,3995289"
"RUA BARBATIMAO-DO-NORDESTE, 159,SAO PAULO, SAO PAULO - BRASIL","135433014605000006","135","433","014605","00","0006",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","124",RUA BARBATIMAO-DO-NORDESTE,"159","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5323733","-46,398699"
"RUA DA PONTE, 54,SAO PAULO, SAO PAULO - BRASIL","135430236276000037","135","430","236276","00","0037",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","126",RUA DA PONTE,"54","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5288162","-46,4026765"
"RUA BARBATIMAO-DO-NORDESTE, 75,SAO PAULO, SAO PAULO - BRASIL","135433014605000023","135","433","014605","00","0023",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","125",RUA BARBATIMAO-DO-NORDESTE,"75","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5320807","-46,3990367"
"TRAVESSA DOS OLEANDROS, 22,SAO PAULO, SAO PAULO - BRASIL","135430396788000009","135","430","396788","00","0009",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","122",TRAVESSA DOS OLEANDROS,"22","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,52865","-46,4023121"
"RUA BARBATIMAO-DO-NORDESTE, 31,SAO PAULO, SAO PAULO - BRASIL","135433014605000031","135","433","014605","00","0031",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","122",RUA BARBATIMAO-DO-NORDESTE,"31","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5306492","-46,4004904"
"RUA BARBATIMAO-DO-NORDESTE, 221,SAO PAULO, SAO PAULO - BRASIL","135432014605000035","135","432","014605","00","0035",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","111",RUA BARBATIMAO-DO-NORDESTE,"221","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5309752","-46,4001608"
"RUA FREGUESIA DA CACHOEIRA, 76,SAO PAULO, SAO PAULO - BRASIL","135433115460000045","135","433","115460","00","0045",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","112",RUA FREGUESIA DA CACHOEIRA,"76","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5322831","-46,3993659"
"TRAVESSA DOS OLEANDROS, 12,SAO PAULO, SAO PAULO - BRASIL","135430396788000014","135","430","396788","00","0014",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","131",TRAVESSA DOS OLEANDROS,"12","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5287639","-46,4021334"
"TRAVESSA DOS OLEANDROS, 26,SAO PAULO, SAO PAULO - BRASIL","135430396788000007","135","430","396788","00","0007",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","112",TRAVESSA DOS OLEANDROS,"26","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5286301","-46,4024665"
"RUA BARBATIMAO-DO-NORDESTE, 231,SAO PAULO, SAO PAULO - BRASIL","135432014605000033","135","432","014605","00","0033",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","116",RUA BARBATIMAO-DO-NORDESTE,"231","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5299307","-46,4009792"
"RUA DA PONTE, 64,SAO PAULO, SAO PAULO - BRASIL","135430236276000043","135","430","236276","00","0043",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","129",RUA DA PONTE,"64","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,528695","-46,4028508"
"RUA DA PONTE, 44,SAO PAULO, SAO PAULO - BRASIL","135430236276000032","135","430","236276","00","0032",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","139",RUA DA PONTE,"44","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,52889","-46,4024665"
"TRAVESSA DOS OLEANDROS, 24,SAO PAULO, SAO PAULO - BRASIL","135430396788000008","135","430","396788","00","0008",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","125",TRAVESSA DOS OLEANDROS,"24","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5286782","-46,4023915"
"TRAVESSA DOS OLEANDROS, 16,SAO PAULO, SAO PAULO - BRASIL","135430396788000012","135","430","396788","00","0012",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","121",TRAVESSA DOS OLEANDROS,"16","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5287107","-46,4021853"
"RUA BARBATIMAO-DO-NORDESTE, 243,SAO PAULO, SAO PAULO - BRASIL","135432014605000031","135","432","014605","00","0031",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","502",RUA BARBATIMAO-DO-NORDESTE,"243","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5300134","-46,4009003"
"RUA FREGUESIA DA CACHOEIRA, 226,SAO PAULO, SAO PAULO - BRASIL","135432115460000045","135","432","115460","00","0045",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","122",RUA FREGUESIA DA CACHOEIRA,"226","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5312621","-46,4004866"
"RUA BARBATIMAO-DO-NORDESTE, 181,SAO PAULO, SAO PAULO - BRASIL","135433014605000001","135","433","014605","00","0001",GU,LAJ,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","119",RUA BARBATIMAO-DO-NORDESTE,"181","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5313166","-46,3998403"
"RUA BARBATIMAO-DO-NORDESTE, 271,SAO PAULO, SAO PAULO - BRASIL","135432014605000026","135","432","014605","00","0026",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","330","225",RUA BARBATIMAO-DO-NORDESTE,"271","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5306175","-46,4005239"
"RUA BARBATIMAO-DO-NORDESTE, 117,SAO PAULO, SAO PAULO - BRASIL","135432014605000021","135","432","014605","00","0021",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","330","272",RUA BARBATIMAO-DO-NORDESTE,"117","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5304668","-46,4007313"
"RUA FREGUESIA DA CACHOEIRA, 236,SAO PAULO, SAO PAULO - BRASIL","135432115460000047","135","432","115460","00","0047",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","120",RUA FREGUESIA DA CACHOEIRA,"236","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5312285","-46,4005293"
"RUA BARBATIMAO-DO-NORDESTE, 107,SAO PAULO, SAO PAULO - BRASIL","135433014605000018","135","433","014605","00","0018",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","130",RUA BARBATIMAO-DO-NORDESTE,"107","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5318975","-46,3992212"
"RUA DA PONTE, 36,SAO PAULO, SAO PAULO - BRASIL","135430236276000028","135","430","236276","00","0028",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","129",RUA DA PONTE,"36","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5291353","-46,4024202"
"RUA BARBATIMAO-DO-NORDESTE, 427,SAO PAULO, SAO PAULO - BRASIL","135431014605000007","135","431","014605","00","0007",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","122",RUA BARBATIMAO-DO-NORDESTE,"427","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5294046","-46,4017027"
"RUA BARBATIMAO-DO-NORDESTE, 225,SAO PAULO, SAO PAULO - BRASIL","135432014605000034","135","432","014605","00","0034",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","114",RUA BARBATIMAO-DO-NORDESTE,"225","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5298397","-46,4009564"
"RUA BARBATIMAO-DO-NORDESTE, 143,SAO PAULO, SAO PAULO - BRASIL","135433014605000009","135","433","014605","00","0009",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","117",RUA BARBATIMAO-DO-NORDESTE,"143","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5316154","-46,3996058"
